frame,time,origin_x,origin_y,origin_z,x_axis_x,x_axis_y,x_axis_z,y_axis_x,y_axis_y,y_axis_z,z_axis_x,z_axis_y,z_axis_z,R00,R01,R02,R10,R11,R12,R20,R21,R22,tip_speed_mm_s,tip_vx_mm_s,tip_vy_mm_s,tip_vz_mm_s,frame_rotation_deg,angular_speed_deg_s,x_axis_change_deg,y_axis_change_deg,z_axis_change_deg
38,0.316666666666667,77.7919829804065,217.292644096883,61.4954059222841,0.9728480528809804,-0.0251128405329091,-0.2300782719990171,-0.0322828073609545,-0.9991017154190324,-0.0274514588982539,-0.2291822121251571,0.0341336708707942,-0.9727848714686632,0.9728480528809804,-0.0322828073609545,-0.2291822121251571,-0.0251128405329091,-0.9991017154190324,0.0341336708707942,-0.2300782719990171,-0.0274514588982539,-0.9727848714686632,244.79034748301447,87.22422491429272,134.49740813543255,-184.99917841386954,0.22336121756382932,26.803346107657468,0.21739695279104293,0.21369144476898355,0.08279482371324322
39,0.325,78.4551155578877,218.339198445972,60.1280664686571,0.9733334926060844,-0.0219282543093939,-0.2283441784547704,-0.0286263414408917,-0.9992503651360728,-0.0260622399485331,-0.227601504272162,0.0319039094527297,-0.9732315735808622,0.9733334926060844,-0.0286263414408917,-0.227601504272162,-0.0219282543093939,-0.9992503651360728,0.0319039094527297,-0.2283441784547704,-0.0260622399485331,-0.9732315735808622,221.41993413866666,79.57590929774605,125.58652189068206,-164.08073443524566,0.24435209742018,29.322251690422675,0.20961437169675712,0.22427319269563792,0.15867953103418136
40,0.333333333333333,79.2393615496353,219.49447568188,58.8393413115108,0.974450567853896,-0.017780830430372,-0.2238971479908256,-0.0238161587581211,-0.9994213705628768,-0.0242840409369752,-0.2233358040960457,0.0289959675028628,-0.9743101931506956,0.974450567853896,-0.0238161587581211,-0.2233358040960457,-0.017780830430372,-0.9994213705628768,0.0289959675028628,-0.2238971479908256,-0.0242840409369752,-0.9743101931506956,228.01641408415784,94.10951900971736,138.633268308968,-154.64701885756304,0.3893800561793313,46.72560674152179,0.35423985606558417,0.2939957484787876,0.3021819228734491
41,0.341666666666667,80.1387792661281,220.649955304111,57.741926830945,0.9751706657663152,-0.0154400924819681,-0.2209157671444697,-0.0210580582099727,-0.999511407234444,-0.0230977270017401,-0.2204511982578155,0.0271762829020045,-0.975019342800092,0.9751706657663152,-0.0210580582099727,-0.2204511982578155,-0.0154400924819681,-0.999511407234444,0.0271762829020045,-0.2209157671444697,-0.0230977270017401,-0.975019342800092,219.58373475131202,107.93012597912606,138.65755466770665,-131.6897376678854,0.24323372031309348,29.188046437568794,0.22106257216265554,0.17210275765462893,0.19959261225476463
42,0.35,80.9243935994842,222.006926626579,56.7649921565607,0.975959443020465,-0.0116384885123775,-0.2176412441710692,-0.0154037057537929,-0.99975947477306,-0.0156114845721311,-0.2174072018775695,0.0185886574728402,-0.9759039760064118,0.975959443020465,-0.0154037057537929,-0.2174072018775695,-0.0116384885123775,-0.99975947477306,0.0185886574728402,-0.2176412441710692,-0.0156114845721311,-0.9759039760064118,221.69045691362786,94.27372000273705,162.83655869616862,-117.23216092612061,0.5696124928147033,68.35349913776737,0.29100908529952346,0.5377193229197554,0.5244876610040772
43,0.358333333333333,81.6970991420794,223.183475596937,56.3399180098035,0.976707444355994,-0.0081456858239324,-0.2144206518552733,-0.012309740183981,-0.999760547840606,-0.0180919119513198,-0.2142219373364582,0.0203099675999055,-0.9765738409254598,0.976707444355994,-0.012309740183981,-0.2142219373364582,-0.0081456858239324,-0.999760547840606,0.0203099675999055,-0.2144206518552733,-0.0180919119513198,-0.9765738409254598,176.44609052758918,92.72466511142626,141.18587644296505,-51.00889761086638,0.29331350848512877,35.19762101821676,0.27556492015826245,0.22720622899711396,0.21096639858847852
44,0.366666666666667,82.4031295962664,224.222341739598,55.9286157200766,0.9781107359926704,-0.0059930501611689,-0.2079987295289139,-0.0091155977649987,-0.9998596423214136,-0.0140570812860131,-0.2078852905168216,0.0156454148765874,-0.9780280808750208,0.9781107359926704,-0.0091155977649987,-0.2078852905168216,-0.0059930501611689,-0.9998596423214136,0.0156454148765874,-0.2079987295289139,-0.0140570812860131,-0.9780280808750208,158.6040248834582,84.72365450243366,124.66393711930962,-49.356274767223944,0.4765602674100915,57.18723208920661,0.3963126531444432,0.29490512575368194,0.4584604080494165
45,0.375,83.4634274866514,225.476692404773,55.2929209480426,0.9785966860572766,-0.0028000075936248,-0.2057685252782642,-0.0068901813156561,-0.999792617927392,-0.0191636776045101,-0.2056721941322001,0.020171293844666,-0.9784130352082798,0.9785966860572766,-0.0068901813156561,-0.2056721941322001,-0.0028000075936248,-0.999792617927392,0.020171293844666,-0.2057685252782642,-0.0191636776045101,-0.9784130352082798,211.34092062614988,127.23574684620488,150.52207982100512,-76.28337264408285,0.3437019935248856,41.244239222987794,0.22488501552458973,0.31918623002061897,0.2894974944364466
46,0.383333333333333,84.2284736922967,226.483997717048,55.3060452637764,0.979624782947768,-0.0011221279390799,-0.2008333275714629,-0.0063459285164518,-0.9996580201183072,-0.0253687209849078,-0.2007361796632642,0.0261263017289925,-0.97929689192408,0.979624782947768,-0.0063459285164518,-0.2007361796632642,-0.0011221279390799,-0.9996580201183072,0.0261263017289925,-0.2008333275714629,-0.0253687209849078,-0.97929689192408,151.79558586024802,91.80554467744,120.87663747300545,1.5749178880557804,0.45774553566751625,54.92946428010397,0.30441537293099236,0.3569716355217343,0.44605368415546565
47,0.391666666666667,84.9377603221851,227.297004690009,55.2836941666251,0.9803941255753584,-0.0004973010224152,-0.1970459622246079,-0.0054867476244945,-0.999677967904588,-0.0247761192816483,-0.19697018591105,0.0253715032634345,-0.9800811357659732,0.9803941255753584,-0.0054867476244945,-0.19697018591105,-0.0004973010224152,-0.999677967904588,0.0253715032634345,-0.1970459622246079,-0.0247761192816483,-0.9800811357659732,129.4981506999269,85.11439558660105,97.56083675531323,-2.6821316581558903,0.2284072721884296,27.408872662609458,0.22430732471086584,0.059812145136081546,0.22460740496674544
48,0.4,85.5251588331421,228.242645843976,55.354444773474,0.9813623852247751,0.0019668399857545,-0.1921561875308996,-0.0026547284339146,-0.999713436844767,-0.0237906832387472,-0.1921479151145856,0.0238574041440949,-0.981075941497203,0.9813623852247751,-0.0026547284339146,-0.1921479151145856,0.0019668399857545,-0.999713436844767,0.0238574041440949,-0.1921561875308996,-0.0237906832387472,-0.981075941497203,133.85675125345543,70.48782131484278,113.47693847604282,8.490072821868779,0.33025613188104397,39.63073582572674,0.3185949008519474,0.1718174394735773,0.29515107026019616
49,0.408333333333333,86.3349082739101,229.289060363467,55.4476800591671,0.981909051127398,0.0048120615195283,-0.1892919950183451,-0.000593614519416,-0.9995938931961263,-0.0284902844284423,-0.1893522192526278,0.0280872346261336,-0.9815074346713636,0.981909051127398,-0.000593614519416,-0.1893522192526278,0.0048120615195283,-0.9995938931961263,0.0280872346261336,-0.1892919950183451,-0.0284902844284423,-0.9815074346713636,159.16950912692823,97.16993289216444,125.56974233892653,11.188234283172196,0.3361466419236813,40.33759703084352,0.23342493873372794,0.29410538349720894,0.29155402865515995
50,0.416666666666667,87.1673033553026,230.189876068415,55.6296695478373,0.9827081035886296,0.007984500925866,-0.1849892723543823,0.0026942961741788,-0.9995806660101948,-0.0288311100504547,-0.1851419020896264,0.0278341495932689,-0.9823175332890351,0.9827081035886296,0.0026942961741788,-0.1851419020896264,0.007984500925866,-0.9995806660101948,0.0278341495932689,-0.1849892723543823,-0.0288311100504547,-0.9823175332890351,148.79374243908018,99.88740976709062,108.09788459375125,21.838738640422726,0.3101131040969975,37.21357249163661,0.30969601153837284,0.18939443610150744,0.2460859451359248
51,0.425,87.8522379314541,231.121408624118,55.6881629743116,0.983464510602316,0.0101012343427265,-0.180819029558563,0.0042233652245401,-0.9994509601552414,-0.0328624623384533,-0.1810517041398045,0.0315554006395013,-0.9829672106019371,0.983464510602316,0.0042233652245401,-0.1810517041398045,0.0101012343427265,-0.9994509601552414,0.0315554006395013,-0.180819029558563,-0.0328624623384533,-0.9829672106019371,138.92609725720533,82.19214913818422,111.78390668436495,7.019211176916279,0.3438941167709522,41.26729401251606,0.271437380530086,0.24714815849786523,0.3190072861781694
52,0.433333333333333,88.4059360758289,231.59452229393,56.0311565794159,0.9841475771699152,0.0104904863495531,-0.1770409445488132,0.0048633153334236,-0.9994699795403548,-0.0321886340432557,-0.1772847836520489,0.0308173602658111,-0.9836769773618236,0.9841475771699152,0.0048633153334236,-0.1772847836520489,0.0104904863495531,-0.9994699795403548,0.0308173602658111,-0.1770409445488132,-0.0321886340432557,-0.9836769773618236,96.60281681281224,66.44377732497918,56.773640377441374,41.15923261251719,0.2255524910745307,27.066298928944683,0.2211056074716959,0.053255572158261315,0.2236604565793466
53,0.441666666666667,89.1756056807956,232.097120911158,56.2143957430723,0.9846689787035836,0.0117478542489991,-0.1740373244433094,0.0059882253808441,-0.9994180112094648,-0.0335824362860423,-0.1743305582381634,0.0320254085167098,-0.9841662611945748,0.9846689787035836,0.0059882253808441,-0.1743305582381634,0.0117478542489991,-0.9994180112094648,0.0320254085167098,-0.1740373244433094,-0.0335824362860423,-0.9841662611945748,112.47868674566168,92.36035259599623,60.31183406735403,21.98869963876663,0.20058280852298957,24.06993702275691,0.18894213675629457,0.10266676072844637,0.1850062541564736
54,0.45,89.966319603211,232.6058851158,56.7056169401695,0.9854306838975048,0.0131761381865201,-0.1695663781997658,0.0075943267631221,-0.999409034347971,-0.0335247410828333,-0.1699078969156855,0.031748566048655,-0.9849483921097304,0.9854306838975048,0.0075943267631221,-0.1699078969156855,0.0131761381865201,-0.999409034347971,0.031748566048655,-0.1695663781997658,-0.0335247410828333,-0.9849483921097304,127.30002411649924,94.88567068985228,61.051704557042946,58.94654365166578,0.2731059415318348,32.77271298382139,0.2724388271788914,0.09208363226055263,0.257820426079713
55,0.458333333333333,90.9499340170099,233.179614546437,56.3572304540856,0.9855282365768476,0.014747501045911,-0.1688686060895572,0.0087154594446168,-0.9992990758188712,-0.0364060137095345,-0.1692871397253743,0.0344073870041076,-0.9849659872519207,0.9855282365768476,0.0087154594446168,-0.1692871397253743,0.014747501045911,-0.9992990758188712,0.0344073870041076,-0.1688686060895572,-0.0364060137095345,-0.9849659872519207,142.8975759888571,118.03372965587188,68.84753167644321,-41.80637833006938,0.18114593092656492,21.737511711188738,0.09866832996268948,0.1772540016060114,0.15643933061341322
56,0.466666666666667,91.7412839269267,233.530545548065,56.7319102807216,0.9863576934910794,0.015076781824439,-0.1639243457841951,0.0097843604173849,-0.9994059573058446,-0.0330454050181113,-0.1643251860859461,0.0309906945938062,-0.9859192715767416,0.9863576934910794,0.0097843604173849,-0.1643251860859461,0.015076781824439,-0.9994059573058446,0.0309906945938062,-0.1639243457841951,-0.0330454050181113,-0.9859192715767416,113.19328589877524,94.96198919000854,42.1117201953563,44.96157919631596,0.3506144852117719,42.07373822540914,0.2878631861900302,0.20214675829122136,0.3494743720912778
57,0.475,92.8818462975717,233.762146571486,56.8406787577992,0.9866777321736138,0.0160194090495662,-0.1618963599542539,0.0102403482213442,-0.999282363226302,-0.0364677091844659,-0.1623643683233494,0.034324001493996,-0.9861337002761844,0.9866777321736138,0.0102403482213442,-0.1623643683233494,0.0160194090495662,-0.999282363226302,0.034324001493996,-0.1618963599542539,-0.0364677091844659,-0.9861337002761844,140.2692795041429,136.86748447740598,27.79212281052203,13.052217249313003,0.22932927302745745,27.519512763296092,0.12943900981068052,0.1979432617147857,0.22191846713326285
58,0.483333333333333,93.6493096117785,233.922864442671,57.5249249725781,0.9874891310422408,0.0164370752981769,-0.1568280543432267,0.0108642174662374,-0.9992809313141848,-0.0363261488559101,-0.1573123798443285,0.0341678630806421,-0.986957634491074,0.9874891310422408,0.0108642174662374,-0.1573123798443285,0.0164370752981769,-0.9992809313141848,0.0341678630806421,-0.1568280543432267,-0.0363261488559101,-0.986957634491074,124.88207235242531,92.09559770482029,19.286144542200674,82.10954577347043,0.29538111409531653,35.44573369143929,0.29506265956424665,0.03665381794303303,0.2934186834850099
59,0.491666666666667,94.5524577680283,233.917104444598,58.0466617764991,0.9882195335402536,0.0163455205609936,-0.1521675967053242,0.0107127707062393,-0.99922928711903,-0.0377633196023689,-0.1526675802954891,0.0356883135099609,-0.9876330058303716,0.9882195335402536,0.0107127707062393,-0.1526675802954891,0.0163455205609936,-0.99922928711903,0.0356883135099609,-0.1521675967053242,-0.0377633196023689,-0.9876330058303716,125.16403036353037,108.37777874996756,-0.6911997687586262,62.6084164705154,0.28271550277370333,33.92586033284181,0.2703351663228395,0.08285261664735644,0.28268432448454817
60,0.5,95.6146655603206,233.834128634622,58.543048774747,0.9888260509408062,0.0164287942163157,-0.1481659060020491,0.0108353144690117,-0.9992006242774628,-0.0384799740629613,-0.1486796453492129,0.0364445766078644,-0.9882136185535524,0.9888260509408062,0.0108353144690117,-0.1486796453492129,0.0164287942163157,-0.9992006242774628,0.0364445766078644,-0.1481659060020491,-0.0384799740629613,-0.9882136185535524,141.04826906953994,127.4649350750805,-9.957097197121042,59.566439789750156,0.23529834353075293,28.235801223691393,0.2319477856313103,0.041689606551700224,0.23493151690599107
61,0.508333333333333,96.7876332975686,233.862412459919,59.1241237885685,0.989672942035344,0.0165689752134005,-0.1423830638225081,0.0111096280270377,-0.9991753993389324,-0.0390524969878515,-0.1429127145085683,0.0370673767113753,-0.9890409322245108,0.989672942035344,0.0111096280270377,-0.1429127145085683,0.0165689752134005,-0.9991753993389324,0.0370673767113753,-0.1423830638225081,-0.0390524969878515,-0.9890409322245108,157.11760248564568,140.75612846976628,3.3940590356395774,69.72900165858269,0.3363214007189913,40.358568086280705,0.3349634771391484,0.03640274347466962,0.33570592916169567
62,0.516666666666667,97.9360430863084,233.734114030301,59.2354902520618,0.9902197533018524,0.0152195805486083,-0.138683829406109,0.0098031265747217,-0.9991653071616592,-0.0396558655674952,-0.1391716166471393,0.0379084862856813,-0.98954242343992,0.9902197533018524,0.0098031265747217,-0.1391716166471393,0.0152195805486083,-0.9991653071616592,0.0379084862856813,-0.138683829406109,-0.0396558655674952,-0.98954242343992,139.30899280066248,137.8091746487634,-15.395811554160202,13.363975619195338,0.23213674163835368,27.856408996599942,0.22777666449741157,0.08245620933837157,0.22157094021590362
63,0.525,98.9785241552629,233.533491523189,59.3431805600937,0.990625578377002,0.0146959471239924,-0.1358123433394726,0.0092029696405816,-0.9991173750013298,-0.0409850743594134,-0.1362947864557721,0.039350986119549,-0.989886473832426,0.990625578377002,0.0092029696405816,-0.1362947864557721,0.0146959471239924,-0.9991173750013298,0.039350986119549,-0.1358123433394726,-0.0409850743594134,-0.989886473832426,128.04699354466803,125.09772827454559,-24.0747008534378,12.922836963828383,0.18693246297466892,22.431895556961248,0.16884595203737848,0.0836063467627845,0.18544137776727074
64,0.533333333333333,100.245952610766,233.370589668747,59.4743400410527,0.9911526301620236,0.0141810681439247,-0.1319672725686191,0.0085574845863982,-0.9990348263964072,-0.0430834667204744,-0.1324508708180373,0.0415729834555812,-0.99031735007832,0.9911526301620236,0.0085574845863982,-0.1324508708180373,0.0141810681439247,-0.9990348263964072,0.0415729834555812,-0.1319672725686191,-0.0430834667204744,-0.99031735007832,154.14814910861136,152.09141466037786,-19.548222533043994,15.739137715080577,0.2564037336672541,30.768448040071835,0.22431478975469324,0.12587763667795138,0.25558443710258966
65,0.541666666666667,101.511844538271,233.072050431981,59.6388510713882,0.9916930893121038,0.0129899010895126,-0.1279690551668662,0.007574597660412,-0.9990586512393688,-0.0427134270933211,-0.128403434848522,0.0413892963634109,-0.9908579535259546,0.9916930893121038,0.007574597660412,-0.128403434848522,0.0129899010895126,-0.9990586512393688,0.0413892963634109,-0.1279690551668662,-0.0427134270933211,-0.9908579535259546,157.31775408524757,151.90703130058955,-35.82470841191434,19.74132364025897,0.2414188268481114,28.97025922177115,0.24102900665261737,0.06018958477900422,0.23419718543302268
66,0.55,102.725234170401,232.848617001426,59.6634109905743,0.992203607465942,0.0119345055975076,-0.1240547012721144,0.0066799597603363,-0.9990661776329588,-0.0426866588932605,-0.1244483003868304,0.041525176531983,-0.9913567875617824,0.992203607465942,0.0066799597603363,-0.1244483003868304,0.0119345055975076,-0.9990661776329588,0.041525176531983,-0.1240547012721144,-0.0426866588932605,-0.9913567875617824,148.08408844667076,145.60675585560304,-26.812011666603112,2.9471903023316237,0.2341717093262411,28.10060511914978,0.23411954384467265,0.05128373027920676,0.22854056559726024
67,0.558333333333333,103.931796332914,232.514643194681,59.6844366262201,0.9927104158327378,0.0108804355786849,-0.120031855850065,0.0056047966719381,-0.9990068761729792,-0.0442023485051604,-0.1203935901593558,0.0432073776191464,-0.9917855140945636,0.9927104158327378,0.0056047966719381,-0.1203935901593558,0.0108804355786849,-0.9990068761729792,0.0432073776191464,-0.120031855850065,-0.0442023485051604,-0.9917855140945636,150.25288281607502,144.7874595015674,-40.07685680939918,2.5230762774959845,0.2577111717079763,30.925340604958503,0.24003601177883416,0.10652714359146098,0.2527147481069239
68,0.566666666666667,105.379755084472,232.156335912472,59.8164658411554,0.9932237227187392,0.0102723685257973,-0.1157631853120806,0.005052256276036,-0.9989608087232285,-0.0452965488923245,-0.1161081880629018,0.044404741637619,-0.9922434719285615,0.9932237227187392,0.005052256276036,-0.1161081880629018,0.0102723685257973,-0.9989608087232285,0.044404741637619,-0.1157631853120806,-0.0452965488923245,-0.9922434719285615,179.6957576110967,173.75505018694562,-42.996873865078115,15.843505792234891,0.2574092850638344,30.88911420765777,0.2487904360941132,0.07028251141851997,0.2562864648525816
69,0.575,106.939057058583,231.788563245118,59.8451973021004,0.9935700564279843,0.0098851279034928,-0.1127866446704734,0.0048685727694063,-0.9989900540876008,-0.0446673128052477,-0.1131142783599004,0.043830994517401,-0.9926147308753456,0.9935700564279843,0.0048685727694063,-0.1131142783599004,0.0098851279034928,-0.9989900540876008,0.043830994517401,-0.1127866446704734,-0.0446673128052477,-0.9926147308753456,192.28122697135765,187.11623689332916,-44.132720082480645,3.4477753134005775,0.17655450092702632,21.18654011124408,0.17312148492113633,0.037594633042889,0.1759504943700069
70,0.583333333333333,108.338859173691,231.52147769829,59.7857971739544,0.9938777835376698,0.009176192220806,-0.1101033554737348,0.0042118570558147,-0.9989674447793782,-0.045236097655539,-0.1104047628066388,0.0444954128791598,-0.9928901986535686,0.9938777835376698,0.0042118570558147,-0.1104047628066388,0.009176192220806,-0.9989674447793782,0.0444954128791598,-0.1101033554737348,-0.045236097655539,-0.9928901986535686,171.1550465938169,167.97625381296535,-32.05026561936262,-7.1280153775205,0.16412740632427159,19.695288758913186,0.1599910316286928,0.049794712173913375,0.16062055999391928
71,0.591666666666667,109.913382455366,231.28795891949,59.8043245359478,0.9943824895413116,0.0089346065986631,-0.1054686555264191,0.0039696798185649,-0.99887798252106,-0.0471912881451184,-0.1057719534458989,0.0465075137970698,-0.9933022425347956,0.9943824895413116,0.0039696798185649,-0.1057719534458989,0.0089346065986631,-0.99887798252106,0.0465075137970698,-0.1054686555264191,-0.0471912881451184,-0.9933022425347956,191.02243063924448,188.94279380098544,-28.02225345599836,2.223283439207763,0.29036108562957386,34.84333027554621,0.2674772629928153,0.11299658041686972,0.29035626446530205
72,0.6,111.434249591275,230.856954173384,59.6396707266017,0.994817668727133,0.0073832445227991,-0.1014065761606672,0.0024839161179294,-0.998827111755389,-0.0483552580709351,-0.1016446562738628,0.047852779675837,-0.9936691981380242,0.994817668727133,0.0024839161179294,-0.1016446562738628,0.0073832445227991,-0.998827111755389,0.047852779675837,-0.1014065761606672,-0.0483552580709351,-0.9936691981380242,190.71744678944123,182.50405630908799,-51.72056953272202,-19.758457121532736,0.26143629251773587,31.37235510212967,0.2503807496002108,0.10817996474496253,0.24960851378502472
73,0.608333333333333,113.152013193874,230.679870263719,58.9074366630682,0.994864802737095,0.0070407335904892,-0.100967580665226,0.0020407665734838,-0.9987701273709544,-0.0495385500716376,-0.1011921911348584,0.0490781085812744,-0.993655614240372,0.994864802737095,0.0020407665734838,-0.1011921911348584,0.0070407335904892,-0.9987701273709544,0.0490781085812744,-0.100967580665226,-0.0495385500716376,-0.993655614240372,225.08357581476903,206.1316323118881,-21.25006915979931,-87.86808762402428,0.07706656986550611,9.247988383861136,0.032016623528411926,0.07246973749527592,0.07484373774302419
74,0.616666666666667,114.840260332267,230.293588805183,58.1332871194597,0.9950298977043648,0.0055861990996634,-0.0994198021224162,0.0003293142753122,-0.9986043297266128,-0.0528136743975515,-0.0995760725603774,0.0525184446730997,-0.9936430036701154,0.9950298977043648,0.0003293142753122,-0.0995760725603774,0.0055861990996634,-0.9986043297266128,0.0525184446730997,-0.0994198021224162,-0.0528136743975515,-0.9936430036701154,227.64285548138784,202.58965660714128,-46.35377502431805,-92.89794523301103,0.23156816975888914,27.7881803710642,0.12206216093443786,0.2119402775331814,0.21778372319586659
75,0.625,116.505292589958,230.029095190895,57.6106115331006,0.99527561015706,0.0047704308609418,-0.0969726910830724,-0.0003276783013333,-0.9986214565437268,-0.0524888479337892,-0.0970894044343813,0.052272646000433,-0.9939020163108084,0.99527561015706,-0.0003276783013333,-0.0970894044343813,0.0047704308609418,-0.9986214565437268,0.052272646000433,-0.0969726910830724,-0.0524888479337892,-0.9939020163108084,211.80863641520062,199.8038709229299,-31.73923371456137,-62.72107036309467,0.1492039758515011,17.904477102180913,0.14846362081875356,0.04200389621532014,0.14393705902879209
